
A-1	american heart association	american
A-89	choline	choline
A-89	corn	corn
A-89	eggs	egg
A-89	hdl cholesterol	hdl
A-89	heart disease	heart
A-89	heart health	heart
A-89	industry influence	industry
A-89	ldl cholesterol	ldl
A-89	lutein	lutein
A-89	mortality	mortality
A-89	phytonutrients	phytonutrient
A-89	spinach	spinach
A-89	stroke	stroke
A-89	zeaxanthin	zeaxanthin
A-90	aging	age
A-90	animal fats	animal
A-90	animal products	animal
A-90	antioxidants	antioxidant
A-90	athletes	athlete
A-90	birth defects	birth
A-90	bologna	bologna
A-90	butter	butter
A-90	calories	calorie
A-90	cancer	cancer
A-90	cardiovascular disease	cardiovascular
A-90	cardiovascular health	cardiovascular
A-90	cholesterol	cholesterol
A-90	dairy	dairy
A-90	dna damage	dna
A-90	dr. dean ornish	dr.
A-90	eggs	egg
A-90	exercise	exercise
A-90	fiber	fiber
A-90	fish	fish
A-90	fruit	fruit
A-90	ham	ham
A-90	heart disease	heart
A-90	heart health	heart
A-90	hot dogs	hot
A-90	inflammation	inflammation
A-90	ldl cholesterol	ldl
A-90	lifespan	lifespan
A-90	longevity	longevity
A-90	meat	meat
A-90	meditation	meditation
A-90	mortality	mortality
A-90	oxidative stress	oxidative
A-90	palmitic acid	palmitic
A-90	phytonutrients	phytonutrient
A-90	plant-based diets	plant-based
A-90	processed foods	process
A-90	processed meat	process
A-90	salami	salami
A-90	saturated fat	saturated
A-90	stress	stress
A-90	telomeres	telomere
A-90	vegetables	vegetable
A-90	vitamins	vitamin
A-90	weight loss	weight
A-91	aging	age
A-91	beans	bean
A-91	cancer	cancer
A-91	cardiovascular disease	cardiovascular
A-91	cardiovascular health	cardiovascular
A-91	chronic diseases	chronic
A-91	dna damage	dna
A-91	dr. dean ornish	dr.
A-91	exercise	exercise
A-91	fat	fat
A-91	fruit	fruit
A-91	grains	grain
A-91	heart disease	heart
A-91	heart health	heart
A-91	longevity	longevity
A-91	meditation	meditation
A-91	plant-based diets	plant-based
A-91	prostate cancer	prostate
A-91	stress	stress
A-91	telomeres	telomere
A-91	vegetables	vegetable
A-92	alternative medicine	alternative
A-92	alzheimer’s disease	alzheimer
A-92	brain disease	brain
A-92	brain health	brain
A-92	cognition	cognition
A-92	complementary medicine	complementary
A-92	curcumin	curcumin
A-92	dementia	dementia
A-92	depression	depression
A-92	mental health	mental
A-92	mood	mood
A-92	patent	patent
A-92	spices	spice
A-92	supermarkets	supermarket
A-92	supplements	supplement
A-92	turmeric	turmeric
A-93	alzheimer’s disease	alzheimer
A-93	animal products	animal
A-93	brain disease	brain
A-93	brain health	brain
A-93	chicken	chicken
A-93	chickpeas	chickpea
A-93	cognition	cognition
A-93	curcumin	curcumin
A-93	curry powder	curry
A-93	dementia	dementia
A-93	eggs	egg
A-93	india	india
A-93	kidney health	kidney
A-93	liver health	liver
A-93	meat	meat
A-93	poultry	poultry
A-93	red meat	red
A-93	spices	spice
A-93	stomach health	stomach
A-93	turmeric	turmeric
A-93	vegans	vegan
A-93	vegetarians	vegetarian
A-93	white meat	white
A-94	aspartame	aspartame
A-94	berries	berry
A-94	birth defects	birth
A-94	cardiovascular disease	cardiovascular
A-94	cardiovascular health	cardiovascular
A-94	diabetes	diabetes
A-94	dried fruit	dry
A-94	fiber	fiber
A-94	fruit	fruit
A-94	garlic	garlic
A-94	grains	grain
A-94	heart disease	heart
A-94	heart health	heart
A-94	oils	oils
A-94	onions	onion
A-94	plant-based diets	plant-based
A-94	prediabetes	prediabete
A-94	pregnancy	pregnancy
A-94	probiotics	probiotic
A-94	processed meat	process
A-94	raisins	raisin
A-94	saturated fat	saturated
A-94	soda	soda
A-94	standard american diet	standard
A-94	vegetables	vegetable
A-94	water	water
A-94	women's health	woman
A-95	animal fat	animal
A-95	animal products	animal
A-95	cancer	cancer
A-95	cardiovascular disease	cardiovascular
A-95	cardiovascular health	cardiovascular
A-95	catfish	catfish
A-95	chicken	chicken
A-95	china	china
A-95	dairy	dairy
A-95	dioxins	dioxin
A-95	eggs	egg
A-95	factory farming practices	factory
A-95	farm animals	farm
A-95	fda	fda
A-95	feed additives	feed
A-95	fish	fish
A-95	heart disease	heart
A-95	heart health	heart
A-95	industrial toxins	industrial
A-95	meat	meat
A-95	milk	milk
A-95	mineral clay	mineral
A-95	persistent organic pollutants	persistent
A-95	pesticides	pesticide
A-95	plant-based diets	plant-based
A-95	poultry	poultry
A-95	taiwan	taiwan
A-95	vegans	vegan
A-95	vegetarians	vegetarian
A-96	dvd	dvd
A-97	animal products	animal
A-97	beans	bean
A-97	breast cancer	breast
A-97	breast health	breast
A-97	calories	calorie
A-97	cancer	cancer
A-97	chicken	chicken
A-97	coca cola	coca
A-97	exercise	exercise
A-97	fat	fat
A-97	fruit	fruit
A-97	frying	fry
A-97	industry influence	industry
A-97	junk food	junk
A-97	obesity	obesity
A-97	pepsi	pepsi
A-97	poultry	poultry
A-97	processed foods	process
A-97	salt	salt
A-97	smoking	smoking
A-97	soda	soda
A-97	standard american diet	standard
A-97	subsidies	subsidy
A-97	sugar	sugar
A-97	tobacco	tobacco
A-97	vegetables	vegetable
A-97	weight loss	weight
A-97	women's health	woman
A-98	brazil nuts	brazil
A-98	cardiovascular disease	cardiovascular
A-98	cardiovascular health	cardiovascular
A-98	cholesterol	cholesterol
A-98	hdl cholesterol	hdl
A-98	heart disease	heart
A-98	heart health	heart
A-98	kidney health	kidney
A-98	ldl cholesterol	ldl
A-98	liver health	liver
A-98	nuts	nut
A-98	safety limits	safety
A-98	selenium	selenium
A-98	statins	statin
A-99	american egg board	american
A-99	animal fat	animal
A-99	bacon	bacon
A-99	cardiovascular disease	cardiovascular
A-99	cardiovascular health	cardiovascular
A-99	cholesterol	cholesterol
A-99	eggs	egg
A-99	fat	fat
A-99	heart disease	heart
A-99	heart health	heart
A-99	industry influence	industry
A-99	ldl cholesterol	ldl
A-99	meat	meat
A-99	pork	pork
A-99	saturated fat	saturated
A-99	sausage	sausage
A-99	smoking	smoking
A-99	tobacco	tobacco
A-99	triglycerides	triglyceride
A-100	alternative medicine	alternative
A-100	athletes	athlete
A-100	cardiovascular disease	cardiovascular
A-100	cardiovascular health	cardiovascular
A-100	cholesterol	cholesterol
A-100	complementary medicine	complementary
A-100	depression	depression
A-100	fiber	fiber
A-100	framingham heart study	framingham
A-100	fruit	fruit
A-100	heart disease	heart
A-100	heart health	heart
A-100	ldl cholesterol	ldl
A-100	lifestyle medicine	lifestyle
A-100	mood	mood
A-100	nuts	nut
A-100	plant-based diets	plant-based
A-100	statins	statin
A-100	vegans	vegan
A-100	vegetarians	vegetarian
A-101	alternative medicine	alternative
A-101	arthritis	arthritis
A-101	cherries	cherry
A-101	complementary medicine	complementary
A-101	frozen fruit	frozen
A-101	gout	gout
A-101	industry influence	industry
A-101	joint disease	joint
A-101	joint health	joint
A-101	juice	juice
A-101	pomegranate juice	pomegranate
A-101	uric acid	uric
A-102	antibiotics	antibiotic
A-102	cdc	cdc
A-102	drug residues	drug
A-102	factory farming practices	factory
A-102	farm animals	farm
A-102	fda	fda
A-102	feed additives	feed
A-102	fish	fish
A-102	food poisoning	food
A-102	foodborne illness	foodborne
A-102	lifespan	lifespan
A-102	mortality	mortality
A-102	mrsa	mrsa
A-102	pork	pork
A-102	staph infection	staph
A-102	surgery	surgery
A-102	world health organization	world
A-103	alternative medicine	alternative
A-103	amputations	amputation
A-103	blindness	blindness
A-103	chicken	chicken
A-103	complementary medicine	complementary
A-103	dairy	dairy
A-103	diabetes	diabetes
A-103	diarrhea	diarrhea
A-103	exercise	exercise
A-103	eye disease	eye
A-103	eye health	eye
A-103	fatigue	fatigue
A-103	fiber	fiber
A-103	kidney disease	kidney
A-103	kidney failure	kidney
A-103	kidney health	kidney
A-103	lifestyle medicine	lifestyle
A-103	mortality	mortality
A-103	muscle soreness	muscle
A-103	nausea	nausea
A-103	pork	pork
A-103	poultry	poultry
A-103	prediabetes	prediabete
A-103	saturated fat	saturated
A-103	side effects	side
A-103	vision	vision
A-104	american academy of pediatrics	american
A-104	amputations	amputation
A-104	animal fat	animal
A-104	animal products	animal
A-104	animal protein	animal
A-104	arthritis	arthritis
A-104	autoimmune diseases	autoimmune
A-104	beans	bean
A-104	blindness	blindness
A-104	calories	calorie
A-104	cancer	cancer
A-104	cardiovascular disease	cardiovascular
A-104	cardiovascular health	cardiovascular
A-104	children	child
A-104	cost savings	cost
A-104	dairy	dairy
A-104	diabetes	diabetes
A-104	eggs	egg
A-104	eye disease	eye
A-104	eye health	eye
A-104	fat	fat
A-104	fiber	fiber
A-104	fruit	fruit
A-104	gout	gout
A-104	grains	grain
A-104	heart disease	heart
A-104	heart health	heart
A-104	industry influence	industry
A-104	kidney disease	kidney
A-104	kidney failure	kidney
A-104	kidney health	kidney
A-104	loma linda university	loma
A-104	meat	meat
A-104	milk	milk
A-104	mortality	mortality
A-104	nuts	nut
A-104	obesity	obesity
A-104	plant-based diets	plant-based
A-104	prediabetes	prediabete
A-104	sugar	sugar
A-104	vegans	vegan
A-104	vegetables	vegetable
A-104	vegetarians	vegetarian
A-104	veggie burgers	veggie
A-104	veggie dogs	veggie
A-104	vision	vision
A-104	water	water
A-105	allergies	allergy
A-105	anemia	anemia
A-105	autoimmune diseases	autoimmune
A-105	bacon	bacon
A-105	bagels	bagel
A-105	blueberries	blueberry
A-105	bread	bread
A-105	candy	candy
A-105	celiac disease	celiac
A-105	chocolate	chocolate
A-105	depression	depression
A-105	doughnuts	doughnut
A-105	fast food	fast
A-105	fatigue	fatigue
A-105	food sensitivities	food
A-105	fructose	fructose
A-105	fruit	fruit
A-105	frying	fry
A-105	gluten	gluten
A-105	grains	grain
A-105	headaches	headache
A-105	irritable bowel syndrome	irritable
A-105	junk food	junk
A-105	kale	kale
A-105	lactose	lactose
A-105	marshmallows	marshmallow
A-105	pasta	pasta
A-105	plant-based diets	plant-based
A-105	pork	pork
A-105	processed foods	process
A-105	rash	rash
A-105	twinkies	twinky
A-105	vegans	vegan
A-105	vegetables	vegetable
A-105	vegetarians	vegetarian
A-105	wheat	wheat
A-106	allergies	allergy
A-106	bagels	bagel
A-106	barley	barley
A-106	bread	bread
A-106	cancer	cancer
A-106	cardiovascular disease	cardiovascular
A-106	cardiovascular health	cardiovascular
A-106	celiac disease	celiac
A-106	chronic diseases	chronic
A-106	diabetes	diabetes
A-106	fodmaps	fodmap
A-106	food sensitivities	food
A-106	fructans	fructan
A-106	gluten	gluten
A-106	grains	grain
A-106	gut flora	gut
A-106	heart disease	heart
A-106	heart health	heart
A-106	immune function	immune
A-106	obesity	obesity
A-106	pasta	pasta
A-106	prediabetes	prediabete
A-106	probiotics	probiotic
A-106	rye	rye
A-106	viral infections	viral
A-106	wheat	wheat
A-107	allergies	allergy
A-107	asthma	asthma
A-107	bagels	bagel
A-107	bread	bread
A-107	celiac disease	celiac
A-107	dairy	dairy
A-107	depression	depression
A-107	diarrhea	diarrhea
A-107	eggs	egg
A-107	fodmaps	fodmap
A-107	food sensitivities	food
A-107	fructans	fructan
A-107	gluten	gluten
A-107	grains	grain
A-107	industry influence	industry
A-107	irritable bowel syndrome	irritable
A-107	mental health	mental
A-107	migraines	migraine
A-107	milk	milk
A-107	mood	mood
A-107	multiple sclerosis	multiple
A-107	parkinson’s disease	parkinson
A-107	pasta	pasta
A-107	stomach ulcers	stomach
A-107	ulcerative colitis	ulcerative
A-107	united kingdom	unite
A-107	wheat	wheat
A-108	aging	age
A-108	algae	algae
A-108	alternative medicine	alternative
A-108	animal studies	animal
A-108	athletes	athlete
A-108	cancer	cancer
A-108	chlorella	chlorella
A-108	complementary medicine	complementary
A-108	exercise	exercise
A-108	hepatitis	hepatitis
A-108	herbal remedies	herbal
A-108	immune function	immune
A-108	industrial toxins	industrial
A-108	liver disease	liver
A-108	liver health	liver
A-108	mental health	mental
A-108	psychosis	psychosis
A-108	respiratory infections	respiratory
A-108	side effects	side
A-108	supplements	supplement
A-109	allergies	allergy
A-109	anal fissure	anal
A-109	anal health	anal
A-109	animal protein	animal
A-109	asthma	asthma
A-109	bowel movements	bowel
A-109	children	child
A-109	chronic diseases	chronic
A-109	colon health	colon
A-109	constipation	constipation
A-109	dairy	dairy
A-109	eczema	eczema
A-109	fiber	fiber
A-109	milk	milk
A-109	rice milk	rice
A-109	soy milk	soy
A-110	breast cancer	breast
A-110	breast health	breast
A-110	broccoli	broccoli
A-110	brussels sprouts	brussels
A-110	cabbage	cabbage
A-110	cancer	cancer
A-110	cauliflower	cauliflower
A-110	collard greens	collard
A-110	cooking methods	cooking
A-110	cruciferous vegetables	cruciferous
A-110	enzymes	enzyme
A-110	greens	green
A-110	kale	kale
A-110	mustard greens	mustard
A-110	mustard powder	mustard
A-110	mustard seeds	mustard
A-110	radishes	radish
A-110	spices	spice
A-110	sulforaphane	sulforaphane
A-110	vegetables	vegetable
A-110	women's health	woman
A-111	-	-
A-112	allergies	allergy
A-112	arthritis	arthritis
A-112	aspirin	aspirin
A-112	berries	berry
A-112	blood clots	blood
A-112	cancer	cancer
A-112	cardiovascular disease	cardiovascular
A-112	cardiovascular health	cardiovascular
A-112	cholesterol	cholesterol
A-112	fruit	fruit
A-112	grape juice	grape
A-112	grapefruit juice	grapefruit
A-112	heart disease	heart
A-112	heart health	heart
A-112	inflammation	inflammation
A-112	joint disease	joint
A-112	joint health	joint
A-112	ldl cholesterol	ldl
A-112	lifespan	lifespan
A-112	mortality	mortality
A-112	orange juice	orange
A-112	platelets	platelet
A-112	rheumatoid arthritis	rheumatoid
A-112	saturated fat	saturated
A-112	side effects	side
A-112	strawberries	strawberry
A-112	stroke	stroke
A-112	trans fats	trans
A-112	vegetables	vegetable
A-113	animal protein	animal
A-113	antibiotics	antibiotic
A-113	antihistamines	antihistamine
A-113	arsenic	arsenic
A-113	birth defects	birth
A-113	caffeine	caffeine
A-113	cancer	cancer
A-113	carcinogens	carcinogen
A-113	chicken	chicken
A-113	des	des
A-113	drug residues	drug
A-113	estrogen	estrogen
A-113	factory farming practices	factory
A-113	farm animals	farm
A-113	feather meal	feather
A-113	feed additives	feed
A-113	fish	fish
A-113	fungicides	fungicide
A-113	growth promoters	growth
A-113	hormones	hormone
A-113	industry influence	industry
A-113	medications	medication
A-113	miscarriage	miscarriage
A-113	poultry	poultry
A-113	pregnancy	pregnancy
A-113	prozac	prozac
A-113	sheep	sheep
A-113	turkey	turkey
A-113	vaginal cancer	vaginal
A-113	vaginal health	vaginal
A-113	women's health	woman
A-114	amla	amla
A-114	antibiotics	antibiotic
A-114	antioxidants	antioxidant
A-114	antiseptic	antiseptic
A-114	beans	bean
A-114	cancer	cancer
A-114	candy	candy
A-114	cardiovascular disease	cardiovascular
A-114	cardiovascular health	cardiovascular
A-114	chlorhexidine	chlorhexidine
A-114	dental health	dental
A-114	diabetes	diabetes
A-114	diarrhea	diarrhea
A-114	dna damage	dna
A-114	drug residues	drug
A-114	grains	grain
A-114	green tea	green
A-114	heart disease	heart
A-114	heart health	heart
A-114	lentils	lentil
A-114	mouthwash	mouthwash
A-114	oral health	oral
A-114	oxidative stress	oxidative
A-114	peas	pea
A-114	periodontal disease	periodontal
A-114	phytonutrients	phytonutrient
A-114	plant-based diets	plant-based
A-114	potatoes	potato
A-114	prediabetes	prediabete
A-114	side effects	side
A-114	smoking	smoking
A-114	spices	spice
A-114	standard american diet	standard
A-114	sugar	sugar
A-114	tobacco	tobacco
A-114	vegans	vegan
A-114	vegetarians	vegetarian
A-114	vomiting	vomit
A-115	antioxidants	antioxidant
A-115	asparagus	asparagus
A-115	beets	beet
A-115	bell peppers	bell
A-115	breast cancer	breast
A-115	broccoli	broccoli
A-115	brussels sprouts	brussels
A-115	cabbage	cabbage
A-115	cardiovascular disease	cardiovascular
A-115	cardiovascular health	cardiovascular
A-115	carrots	carrot
A-115	cauliflower	cauliflower
A-115	cholesterol	cholesterol
A-115	collard greens	collard
A-115	cooking methods	cooking
A-115	cruciferous vegetables	cruciferous
A-115	detoxification	detoxification
A-115	eggplant	eggplant
A-115	enzymes	enzyme
A-115	fiber	fiber
A-115	green beans	green
A-115	heart disease	heart
A-115	heart health	heart
A-115	kale	kale
A-115	mustard greens	mustard
A-115	okra	okra
A-115	oxidative stress	oxidative
A-115	peppers	pepper
A-115	phytonutrients	phytonutrient
A-115	plant-based diets	plant-based
A-115	raw food	raw
A-115	spinach	spinach
A-115	steaming	steam
A-115	turnips	turnip
A-115	vegans	vegan
A-115	vegetables	vegetable
A-115	vegetarians	vegetarian
A-116	animal studies	animal
A-116	bowel movements	bowel
A-116	breast cancer	breast
A-116	breast health	breast
A-116	cancer	cancer
A-116	carcinogens	carcinogen
A-116	cardiovascular disease	cardiovascular
A-116	cardiovascular health	cardiovascular
A-116	cholesterol	cholesterol
A-116	colon health	colon
A-116	constipation	constipation
A-116	dna damage	dna
A-116	estrogen	estrogen
A-116	fiber	fiber
A-116	heart disease	heart
A-116	heart health	heart
A-116	industrial toxins	industrial
A-116	lead	lead
A-116	mercury	mercury
A-116	plant-based diets	plant-based
A-116	vegans	vegan
A-116	vegetarians	vegetarian
A-116	women's health	woman
A-117	animal products	animal
A-117	cardiovascular disease	cardiovascular
A-117	cardiovascular health	cardiovascular
A-117	china study	china
A-117	chronic diseases	chronic
A-117	dr. caldwell esselstyn	dr.
A-117	dr. dean ornish	dr.
A-117	dr. denis burkitt	dr.
A-117	dr. john mcdougall	dr.
A-117	dr. walter kempner	dr.
A-117	ecmo	ecmo
A-117	extracorporeal membranous oxygenation	extracorporeal
A-117	heart disease	heart
A-117	heart health	heart
A-117	infants	infant
A-117	lifestyle medicine	lifestyle
A-117	louis pasteur	loui
A-117	lung health	lung
A-117	medical education	medical
A-117	mortality	mortality
A-117	physicians committee for responsible medicine	physician
A-117	plant-based diets	plant-based
A-117	rabies	rabies
A-117	rice diet	rice
A-117	standard american diet	standard
A-117	vaccines	vaccine
A-118	acne	acne
A-118	adolescence	adolescence
A-118	alzheimer’s disease	alzheimer
A-118	animal products	animal
A-118	breast cancer	breast
A-118	cancer	cancer
A-118	cardiovascular disease	cardiovascular
A-118	cardiovascular health	cardiovascular
A-118	chronic diseases	chronic
A-118	dairy	dairy
A-118	diabetes	diabetes
A-118	eggs	egg
A-118	erectile dysfunction	erectile
A-118	fruit	fruit
A-118	heart disease	heart
A-118	heart health	heart
A-118	hormones	hormone
A-118	infants	infant
A-118	japan	japan
A-118	junk food	junk
A-118	meat	meat
A-118	milk	milk
A-118	obesity	obesity
A-118	plant-based diets	plant-based
A-118	prediabetes	prediabete
A-118	premature puberty	premature
A-118	processed foods	process
A-118	puberty	puberty
A-118	skin health	skin
A-118	standard american diet	standard
A-118	tor	tor
A-118	vegetables	vegetable
A-119	aging	age
A-119	animal protein	animal
A-119	blueberries	blueberry
A-119	breast cancer	breast
A-119	broccoli	broccoli
A-119	caloric restriction	caloric
A-119	cancer	cancer
A-119	cruciferous vegetables	cruciferous
A-119	cucumbers	cucumber
A-119	dairy	dairy
A-119	endocrine disruptors	endocrine
A-119	fruit	fruit
A-119	grapes	grape
A-119	green tea	green
A-119	hormones	hormone
A-119	infants	infant
A-119	kaposi’s sarcoma	kaposi
A-119	kidney health	kidney
A-119	lifespan	lifespan
A-119	mango	mango
A-119	milk	milk
A-119	mortality	mortality
A-119	onions	onion
A-119	plant-based diets	plant-based
A-119	prostate cancer	prostate
A-119	rapamycin	rapamycin
A-119	soy	soy
A-119	spices	spice
A-119	strawberries	strawberry
A-119	tor	tor
A-119	turmeric	turmeric
A-119	vegetables	vegetable
A-120	acarbose	acarbose
A-120	alternative medicine	alternative
A-120	american diabetes association	american
A-120	amylase	amylase
A-120	arsenic	arsenic
A-120	beans	bean
A-120	black beans	black
A-120	blood sugar	blood
A-120	canada	canada
A-120	chickpeas	chickpea
A-120	colon health	colon
A-120	complementary medicine	complementary
A-120	diabetes	diabetes
A-120	dietary guidelines	dietary
A-120	europe	europe
A-120	grains	grain
A-120	green beans	green
A-120	insulin	insulin
A-120	kidney beans	kidney
A-120	legumes	legume
A-120	lifestyle medicine	lifestyle
A-120	liver disease	liver
A-120	liver health	liver
A-120	medications	medication
A-120	peanuts	peanut
A-120	peas	pea
A-120	pinto beans	pinto
A-120	precose	precose
A-120	prediabetes	prediabete
A-120	rice	rice
A-120	side effects	side
A-120	soybeans	soybean
A-120	vegetables	vegetable
A-121	abdominal fat	abdominal
A-121	beans	bean
A-121	blood pressure	blood
A-121	blood sugar	blood
A-121	caloric restriction	caloric
A-121	calories	calorie
A-121	chickpeas	chickpea
A-121	diabetes	diabetes
A-121	legumes	legume
A-121	lentils	lentil
A-121	metabolic syndrome	metabolic
A-121	navy beans	navy
A-121	obesity	obesity
A-121	peas	pea
A-121	prediabetes	prediabete
A-121	split peas	split
A-122	almonds	almond
A-122	antioxidants	antioxidant
A-122	beans	bean
A-122	brazil nuts	brazil
A-122	breast cancer	breast
A-122	broccoli	broccoli
A-122	cancer	cancer
A-122	cashews	cashew
A-122	colon cancer	colon
A-122	corn	corn
A-122	cranberries	cranberry
A-122	fibrocystic breast disease	fibrocystic
A-122	fruits	fruit
A-122	garlic	garlic
A-122	harvard nurses' health study	harvard
A-122	hazelnuts	hazelnut
A-122	lemons	lemon
A-122	lentils	lentil
A-122	liver cancer	liver
A-122	macadamia nuts	macadamia
A-122	mortality	mortality
A-122	nuts	nut
A-122	oranges	orange
A-122	oxidative stress	oxidative
A-122	pancreatic cancer	pancreatic
A-122	peanut butter	peanut
A-122	peanuts	peanut
A-122	pecans	pecan
A-122	pine nuts	pine
A-122	pistachios	pistachio
A-122	soybeans	soybean
A-122	vegetables	vegetable
A-122	vitamin c	vitamin
A-122	walnut oil	walnut
A-122	walnuts	walnut
A-123	-	-
A-124	alternative medicine	alternative
A-124	blood pressure	blood
A-124	blood sugar	blood
A-124	cancer	cancer
A-124	cardiovascular disease	cardiovascular
A-124	cardiovascular health	cardiovascular
A-124	cholesterol	cholesterol
A-124	chronic diseases	chronic
A-124	complementary medicine	complementary
A-124	dairy	dairy
A-124	diabetes	diabetes
A-124	eggs	egg
A-124	exercise	exercise
A-124	heart disease	heart
A-124	heart health	heart
A-124	junk food	junk
A-124	kaiser permanente	kaiser
A-124	ldl cholesterol	ldl
A-124	lifestyle medicine	lifestyle
A-124	meat	meat
A-124	medications	medication
A-124	obesity	obesity
A-124	plant-based diets	plant-based
A-124	prediabetes	prediabete
A-124	processed foods	process
A-124	rheumatoid arthritis	rheumatoid
A-125	addiction	addiction
A-125	alcohol	alcohol
A-125	caffeine	caffeine
A-125	coffee	coffee
A-125	dna damage	dna
A-125	europe	europe
A-125	fatigue	fatigue
A-125	fatty liver disease	fatty
A-125	headaches	headache
A-125	hepatitis	hepatitis
A-125	liver cancer	liver
A-125	liver disease	liver
A-125	liver health	liver
A-125	liver inflammation	liver
A-125	mood	mood
A-125	mortality	mortality
A-125	norway	norway
A-125	obesity	obesity
A-126	book	book
A-126	how not to die	how
A-127	dvd	dvd
A-128	addiction	addiction
A-128	beef	beef
A-128	beta-carboline alkaloids	beta-carboline
A-128	brain disease	brain
A-128	brain health	brain
A-128	cancer	cancer
A-128	chicken	chicken
A-128	coffee	coffee
A-128	cognition	cognition
A-128	detoxification	detoxification
A-128	essential tremor	essential
A-128	fish	fish
A-128	frying	fry
A-128	harmane	harmane
A-128	heterocyclic amines	heterocyclic
A-128	liver	liver
A-128	liver disease	liver
A-128	liver health	liver
A-128	lung cancer	lung
A-128	meat	meat
A-128	mptp	mptp
A-128	neurotoxins	neurotoxin
A-128	paralysis	paralysis
A-128	parkinson’s disease	parkinson
A-128	pork	pork
A-128	poultry	poultry
A-128	reindeer meat	reindeer
A-128	salmon	salmon
A-128	smoking	smoking
A-128	tobacco	tobacco
A-128	tremors	tremor
A-128	turkey	turkey
A-129	boiling	boil
A-129	breakfast	breakfast
A-129	chicken	chicken
A-129	cholesterol	cholesterol
A-129	chronic diseases	chronic
A-129	cooking methods	cooking
A-129	diabetes	diabetes
A-129	dietary guidelines	dietary
A-129	fast food	fast
A-129	fiber	fiber
A-129	industry influence	industry
A-129	junk food	junk
A-129	ldl cholesterol	ldl
A-129	mortality	mortality
A-129	obesity	obesity
A-129	pizza	pizza
A-129	poultry	poultry
A-129	processed foods	process
A-129	saturated fat	saturated
A-129	sodium	sodium
A-129	standard american diet	standard
A-129	supermarkets	supermarket
A-129	taiwan	taiwan
A-129	turkey	turkey
A-129	united kingdom	unite
A-129	vegetables	vegetable
A-129	world health organization	world
A-130	acrylamide	acrylamide
A-130	antioxidants	antioxidant
A-130	baking	bake
A-130	beta carotene	beta
A-130	bioavailability	bioavailability
A-130	blood sugar	blood
A-130	blueberries	blueberry
A-130	boiling	boil
A-130	cancer	cancer
A-130	carcinogens	carcinogen
A-130	carrots	carrot
A-130	cooking methods	cooking
A-130	frying	fry
A-130	glycemic index	glycemic
A-130	infants	infant
A-130	oxidative stress	oxidative
A-130	roasting	roast
A-130	steaming	steam
A-130	sweet potatoes	sweet
A-130	vitamin a	vitamin
A-130	yams	yam
A-131	affordability	affordability
A-131	cancer	cancer
A-131	cervical cancer	cervical
A-131	chemotherapy	chemotherapy
A-131	colon cancer	colon
A-131	cost savings	cost
A-131	gallbladder disease	gallbladder
A-131	gallbladder health	gallbladder
A-131	greens	green
A-131	leukemia	leukemia
A-131	mortality	mortality
A-131	mouth cancer	mouth
A-131	nasa	nasa
A-131	potatoes	potato
A-131	protein	protein
A-131	sweet potatoes	sweet
A-131	tongue cancer	tongue
A-131	vegetables	vegetable
A-131	yams	yam
A-132	-	-
A-133	africa	africa
A-133	african-american	african-american
A-133	alzheimer’s disease	alzheimer
A-133	animal fat	animal
A-133	animal products	animal
A-133	asia	asia
A-133	beans	bean
A-133	cholesterol	cholesterol
A-133	dementia	dementia
A-133	europe	europe
A-133	grains	grain
A-133	india	india
A-133	iron	iron
A-133	ldl cholesterol	ldl
A-133	low-carb diets	low-carb
A-133	meat	meat
A-133	nigeria	nigerium
A-133	plant-based diets	plant-based
A-133	rice	rice
A-133	saturated fat	saturated
A-133	standard american diet	standard
A-133	vegans	vegan
A-133	vegetables	vegetable
A-133	vegetarians	vegetarian
A-134	academy of nutrition and dietetics	academy
A-134	alcohol	alcohol
A-134	american academy of pediatrics	american
A-134	american dietetics association	american
A-134	american egg board	american
A-134	animal studies	animal
A-134	candy	candy
A-134	chewing gum	chew
A-134	chocolate	chocolate
A-134	coca cola	coca
A-134	cocoa	cocoa
A-134	dairy	dairy
A-134	eggs	egg
A-134	fast food	fast
A-134	hershey’s	hershey
A-134	industry influence	industry
A-134	junk food	junk
A-134	mcdonald's	mcdonald
A-134	meat	meat
A-134	pepsi	pepsi
A-134	smoking	smoking
A-134	soda	soda
A-134	tobacco	tobacco
A-135	angiogram	angiogram
A-135	antioxidants	antioxidant
A-135	calories	calorie
A-135	cardiovascular disease	cardiovascular
A-135	cardiovascular health	cardiovascular
A-135	chocolate	chocolate
A-135	chronic diseases	chronic
A-135	cocoa	cocoa
A-135	dairy	dairy
A-135	dark chocolate	dark
A-135	dutched cocoa	dutched
A-135	fat	fat
A-135	heart disease	heart
A-135	heart health	heart
A-135	hershey’s	hershey
A-135	industry influence	industry
A-135	milk	milk
A-135	milk chocolate	milk
A-135	mortality	mortality
A-135	oxidative stress	oxidative
A-135	phytonutrients	phytonutrient
A-135	soda	soda
A-135	sugar	sugar
A-136	antioxidants	antioxidant
A-136	broccoli	broccoli
A-136	broccoli sprouts	broccoli
A-136	broccomax	broccomax
A-136	cancer	cancer
A-136	cancer stem cells	cancer
A-136	cost savings	cost
A-136	diabetes	diabetes
A-136	inflammation	inflammation
A-136	oxidative stress	oxidative
A-136	phytonutrients	phytonutrient
A-136	prediabetes	prediabete
A-136	sprouts	sprout
